timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673376843596,3623,object_info_1,200,OK,Thread Group 1-209,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,3622,0,3067
1673376843862,3357,object_info_1,200,OK,Thread Group 1-331,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,3356,0,3064
1673376846603,616,get_method,200,OK,Thread Group 1-294,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,615,0,44
1673376846877,342,object_info_1,200,OK,Thread Group 1-125,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,341,0,49
1673376843595,3624,HTTP Request test,200,OK,Thread Group 1-513,text,true,,195,128,600,600,http://162.55.220.72:5005/first,3623,0,3060
1673376846614,605,get_method,200,OK,Thread Group 1-2,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,604,0,42
1673376846605,615,get_method,200,OK,Thread Group 1-80,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,614,0,44
1673376843888,3338,object_info_1,200,OK,Thread Group 1-57,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,3338,0,3054
1673376845630,1596,HTTP Request test,200,OK,Thread Group 1-91,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1596,0,1045
1673376846888,341,HTTP Request test,200,OK,Thread Group 1-198,text,true,,195,128,600,600,http://162.55.220.72:5005/first,341,0,53
1673376843599,3630,get_method,200,OK,Thread Group 1-377,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,3630,0,3065
1673376843885,3344,HTTP Request test,200,OK,Thread Group 1-210,text,true,,195,128,600,600,http://162.55.220.72:5005/first,3344,0,3057
1673376845893,1336,object_info_1,200,OK,Thread Group 1-203,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1336,0,1049
1673376845894,1342,object_info_1,200,OK,Thread Group 1-199,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1342,0,1049
1673376846627,609,get_method,200,OK,Thread Group 1-241,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,609,0,45
1673376845882,1354,object_info_1,200,OK,Thread Group 1-11,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1354,0,1060
1673376846891,352,HTTP Request test,200,OK,Thread Group 1-97,text,true,,195,128,600,600,http://162.55.220.72:5005/first,352,0,50
1673376846898,350,get_method,200,OK,Thread Group 1-467,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,350,0,45
1673376843298,3951,get_method,200,OK,Thread Group 1-244,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,3951,0,3059
1673376843879,3371,HTTP Request test,200,OK,Thread Group 1-219,text,true,,195,128,600,600,http://162.55.220.72:5005/first,3371,0,3063
1673376845624,1630,object_info_1,200,OK,Thread Group 1-286,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1630,0,1053
1673376845633,1632,HTTP Request test,200,OK,Thread Group 1-356,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1632,0,1052
1673376846903,364,object_info_1,200,OK,Thread Group 1-109,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,364,0,54
1673376845630,1638,HTTP Request test,200,OK,Thread Group 1-444,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1638,0,1048
1673376845906,1363,HTTP Request test,200,OK,Thread Group 1-481,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1363,0,1051
1673376845903,1370,object_info_1,200,OK,Thread Group 1-419,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1370,0,1055
1673376843903,3370,object_info_1,200,OK,Thread Group 1-352,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,3370,0,3055
1673376843904,3371,HTTP Request test,200,OK,Thread Group 1-20,text,true,,195,128,600,600,http://162.55.220.72:5005/first,3371,0,3053
1673376846910,365,object_info_1,200,OK,Thread Group 1-318,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,365,0,48
1673376843913,3362,get_method,200,OK,Thread Group 1-367,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,3362,0,3060
1673376845911,1367,object_info_1,200,OK,Thread Group 1-129,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1367,0,1062
1673376846931,352,object_info_1,200,OK,Thread Group 1-229,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,352,0,48
1673376846927,358,object_info_1,200,OK,Thread Group 1-202,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,358,0,47
1673376846931,358,object_info_1,200,OK,Thread Group 1-538,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,358,0,43
1673376846930,360,object_info_1,200,OK,Thread Group 1-70,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,360,0,44
1673376846929,361,HTTP Request test,200,OK,Thread Group 1-509,text,true,,195,128,600,600,http://162.55.220.72:5005/first,361,0,45
1673376846933,361,get_method,200,OK,Thread Group 1-260,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,361,0,46
1673376845339,1956,object_info_1,200,OK,Thread Group 1-67,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1956,0,1055
1673376845931,1364,HTTP Request test,200,OK,Thread Group 1-588,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1364,0,1053
1673376846931,365,object_info_1,200,OK,Thread Group 1-40,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,365,0,43
1673376846946,354,get_method,200,OK,Thread Group 1-489,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,354,0,47
1673376846945,355,object_info_1,200,OK,Thread Group 1-347,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,355,0,48
1673376846950,358,get_method,200,OK,Thread Group 1-488,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,357,0,49
1673376846947,360,get_method,200,OK,Thread Group 1-543,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,360,0,51
1673376846960,348,object_info_1,200,OK,Thread Group 1-197,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,347,0,43
1673376846380,934,get_method,200,OK,Thread Group 1-146,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,934,0,45
1673376846960,354,object_info_1,200,OK,Thread Group 1-354,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,354,0,43
1673376846965,356,HTTP Request test,200,OK,Thread Group 1-582,text,true,,195,128,600,600,http://162.55.220.72:5005/first,356,0,47
1673376846962,359,get_method,200,OK,Thread Group 1-64,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,359,0,50
1673376846963,359,object_info_1,200,OK,Thread Group 1-121,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,359,0,49
1673376843345,3979,get_method,200,OK,Thread Group 1-263,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,3979,0,3056
1673376846965,364,get_method,200,OK,Thread Group 1-390,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,363,0,50
1673376846978,351,object_info_1,200,OK,Thread Group 1-223,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,350,0,43
1673376846974,355,get_method,200,OK,Thread Group 1-320,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,355,0,44
1673376846975,357,get_method,200,OK,Thread Group 1-392,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,357,0,43
1673376846975,357,HTTP Request test,200,OK,Thread Group 1-555,text,true,,195,128,600,600,http://162.55.220.72:5005/first,357,0,46
1673376846976,357,get_method,200,OK,Thread Group 1-86,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,357,0,45
1673376846981,352,get_method,200,OK,Thread Group 1-535,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,352,0,42
1673376846990,343,object_info_1,200,OK,Thread Group 1-596,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,343,0,47
1673376846990,344,HTTP Request test,200,OK,Thread Group 1-493,text,true,,195,128,600,600,http://162.55.220.72:5005/first,344,0,47
1673376846994,344,HTTP Request test,200,OK,Thread Group 1-231,text,true,,195,128,600,600,http://162.55.220.72:5005/first,344,0,44
1673376846996,345,get_method,200,OK,Thread Group 1-512,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,345,0,45
1673376846996,345,get_method,200,OK,Thread Group 1-298,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,345,0,45
1673376847000,342,get_method,200,OK,Thread Group 1-523,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,342,0,44
1673376847001,343,object_info_1,200,OK,Thread Group 1-168,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,343,0,43
1673376846723,621,object_info_1,200,OK,Thread Group 1-432,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,621,0,48
1673376847002,342,HTTP Request test,200,OK,Thread Group 1-135,text,true,,195,128,600,600,http://162.55.220.72:5005/first,342,0,42
1673376846725,623,get_method,200,OK,Thread Group 1-78,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,623,0,46
1673376846720,629,object_info_1,200,OK,Thread Group 1-247,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,629,0,49
1673376846730,620,object_info_1,200,OK,Thread Group 1-190,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,620,0,47
1673376845725,1626,get_method,200,OK,Thread Group 1-382,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1625,0,1050
1673376846730,622,get_method,200,OK,Thread Group 1-5,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,622,0,48
1673376847005,353,object_info_1,200,OK,Thread Group 1-39,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,353,0,46
1673376847002,356,HTTP Request test,200,OK,Thread Group 1-326,text,true,,195,128,600,600,http://162.55.220.72:5005/first,356,0,49
1673376847005,356,get_method,200,OK,Thread Group 1-385,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,356,0,46
1673376847014,347,HTTP Request test,200,OK,Thread Group 1-409,text,true,,195,128,600,600,http://162.55.220.72:5005/first,347,0,42
1673376847014,349,HTTP Request test,200,OK,Thread Group 1-266,text,true,,195,128,600,600,http://162.55.220.72:5005/first,349,0,41
1673376847016,348,object_info_1,200,OK,Thread Group 1-276,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,347,0,45
1673376847016,349,get_method,200,OK,Thread Group 1-531,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,349,0,43
1673376846725,641,object_info_1,200,OK,Thread Group 1-25,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,641,0,50
1673376847019,351,get_method,200,OK,Thread Group 1-164,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,351,0,43
1673376847019,352,get_method,200,OK,Thread Group 1-418,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,352,0,43
1673376845728,1646,HTTP Request test,200,OK,Thread Group 1-15,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1646,0,1056
1673376842994,4381,HTTP Request test,200,OK,Thread Group 1-54,text,true,,195,128,600,600,http://162.55.220.72:5005/first,4381,0,3059
1673376847023,352,HTTP Request test,200,OK,Thread Group 1-132,text,true,,195,128,600,600,http://162.55.220.72:5005/first,352,0,46
1673376846450,929,object_info_1,200,OK,Thread Group 1-372,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,928,0,49
1673376847035,344,get_method,200,OK,Thread Group 1-136,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,344,0,42
1673376845840,1539,HTTP Request test,200,OK,Thread Group 1-9,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1539,0,50
1673376846004,1376,get_method,200,OK,Thread Group 1-364,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1376,0,51
1673376846763,620,object_info_1,200,OK,Thread Group 1-476,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,620,0,42
1673376847025,359,HTTP Request test,200,OK,Thread Group 1-169,text,true,,195,128,600,600,http://162.55.220.72:5005/first,359,0,46
1673376846760,630,get_method,200,OK,Thread Group 1-194,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,630,0,45
1673376847039,351,object_info_1,200,OK,Thread Group 1-123,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,351,0,43
1673376847040,352,HTTP Request test,200,OK,Thread Group 1-525,text,true,,195,128,600,600,http://162.55.220.72:5005/first,352,0,42
1673376847043,349,object_info_1,200,OK,Thread Group 1-585,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,349,0,45
1673376847046,351,HTTP Request test,200,OK,Thread Group 1-150,text,true,,195,128,600,600,http://162.55.220.72:5005/first,351,0,44
1673376845863,1535,get_method,200,OK,Thread Group 1-344,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1535,0,43
1673376843753,3647,get_method,200,OK,Thread Group 1-415,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,3646,0,3045
1673376847055,347,get_method,200,OK,Thread Group 1-425,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,347,0,45
1673376847047,355,get_method,200,OK,Thread Group 1-568,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,355,0,49
1673376847053,351,get_method,200,OK,Thread Group 1-63,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,351,0,43
1673376847060,348,get_method,200,OK,Thread Group 1-556,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,348,0,43
1673376847060,349,HTTP Request test,200,OK,Thread Group 1-22,text,true,,195,128,600,600,http://162.55.220.72:5005/first,349,0,44
1673376845853,1562,HTTP Request test,200,OK,Thread Group 1-505,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1562,0,49
1673376846062,1353,get_method,200,OK,Thread Group 1-179,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1352,0,1048
1673376844852,2563,get_method,200,OK,Thread Group 1-167,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,2563,0,1053
1673376847069,347,object_info_1,200,OK,Thread Group 1-235,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,347,0,46
1673376847074,345,object_info_1,200,OK,Thread Group 1-81,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,345,0,45
1673376847070,349,get_method,200,OK,Thread Group 1-27,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,349,0,45
1673376847070,349,get_method,200,OK,Thread Group 1-114,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,349,0,45
1673376847078,341,object_info_1,200,OK,Thread Group 1-17,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,341,0,44
1673376847086,338,HTTP Request test,200,OK,Thread Group 1-308,text,true,,195,128,600,600,http://162.55.220.72:5005/first,337,0,44
1673376847089,336,object_info_1,200,OK,Thread Group 1-255,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,336,0,47
1673376847088,337,object_info_1,200,OK,Thread Group 1-264,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,337,0,48
1673376847087,339,get_method,200,OK,Thread Group 1-445,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,339,0,44
1673376843705,3721,HTTP Request test,200,OK,Thread Group 1-554,text,true,,195,128,600,600,http://162.55.220.72:5005/first,3721,0,48
1673376847095,332,object_info_1,200,OK,Thread Group 1-399,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,332,0,41
1673376847097,339,HTTP Request test,200,OK,Thread Group 1-258,text,true,,195,128,600,600,http://162.55.220.72:5005/first,339,0,45
1673376846093,1343,get_method,200,OK,Thread Group 1-130,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1343,0,1044
1673376847095,342,get_method,200,OK,Thread Group 1-138,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,342,0,47
1673376847098,339,get_method,200,OK,Thread Group 1-405,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,339,0,44
1673376847097,341,object_info_1,200,OK,Thread Group 1-403,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,341,0,57
1673376847099,339,HTTP Request test,200,OK,Thread Group 1-548,text,true,,195,128,600,600,http://162.55.220.72:5005/first,339,0,44
1673376846836,604,object_info_1,200,OK,Thread Group 1-454,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,604,0,44
1673376847100,341,HTTP Request test,200,OK,Thread Group 1-287,text,true,,195,128,600,600,http://162.55.220.72:5005/first,340,0,43
1673376846837,607,object_info_1,200,OK,Thread Group 1-503,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,607,0,43
1673376847106,338,get_method,200,OK,Thread Group 1-151,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,338,0,49
1673376846831,622,get_method,200,OK,Thread Group 1-302,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,622,0,45
1673376847105,349,get_method,200,OK,Thread Group 1-570,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,349,0,49
1673376847107,348,get_method,200,OK,Thread Group 1-429,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,348,0,48
1673376847108,347,object_info_1,200,OK,Thread Group 1-527,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,347,0,47
1673376846103,1354,get_method,200,OK,Thread Group 1-469,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1353,0,1052
1673376846105,1352,get_method,200,OK,Thread Group 1-107,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1352,0,1050
1673376843825,3632,get_method,200,OK,Thread Group 1-92,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,3632,0,3055
1673376846094,1364,HTTP Request test,200,OK,Thread Group 1-221,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1364,0,1061
1673376846097,1361,HTTP Request test,200,OK,Thread Group 1-565,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1361,0,1058
1673376846107,1352,get_method,200,OK,Thread Group 1-337,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1352,0,1048
1673376846103,1357,object_info_1,200,OK,Thread Group 1-156,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1357,0,1068
1673376847108,354,HTTP Request test,200,OK,Thread Group 1-553,text,true,,195,128,600,600,http://162.55.220.72:5005/first,354,0,63
1673376847123,340,object_info_1,200,OK,Thread Group 1-516,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,340,0,49
1673376846108,1363,get_method,200,OK,Thread Group 1-475,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1363,0,1063
1673376846100,1372,HTTP Request test,200,OK,Thread Group 1-336,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1372,0,1071
1673376847121,352,HTTP Request test,200,OK,Thread Group 1-558,text,true,,195,128,600,600,http://162.55.220.72:5005/first,352,0,52
1673376846119,1355,HTTP Request test,200,OK,Thread Group 1-316,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1355,0,1054
1673376846107,1373,HTTP Request test,200,OK,Thread Group 1-272,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1373,0,1064
1673376847128,357,HTTP Request test,200,OK,Thread Group 1-366,text,true,,195,128,600,600,http://162.55.220.72:5005/first,356,0,46
1673376847144,342,get_method,200,OK,Thread Group 1-591,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,342,0,45
1673376847141,345,get_method,200,OK,Thread Group 1-23,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,345,0,79
1673376847139,348,get_method,200,OK,Thread Group 1-112,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,348,0,49
1673376844147,3345,object_info_1,200,OK,Thread Group 1-408,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,3344,0,3073
1673376846150,1344,HTTP Request test,200,OK,Thread Group 1-77,text,true,,195,128,600,600,http://162.55.220.72:5005/first,1344,0,1069
1673376844130,3369,get_method,200,OK,Thread Group 1-545,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,3369,0,3090
1673376847175,325,HTTP Request test,200,OK,Thread Group 1-426,text,true,,195,128,600,600,http://162.55.220.72:5005/first,325,0,45
1673376844145,3357,get_method,200,OK,Thread Group 1-551,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,3356,0,3075
1673376844147,3358,HTTP Request test,200,OK,Thread Group 1-254,text,true,,195,128,600,600,http://162.55.220.72:5005/first,3357,0,3073
1673376847155,352,object_info_1,200,OK,Thread Group 1-436,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,352,0,64
1673376847157,354,get_method,200,OK,Thread Group 1-592,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,354,0,62
1673376847157,354,object_info_1,200,OK,Thread Group 1-452,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,354,0,62
1673376847181,332,object_info_1,200,OK,Thread Group 1-365,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,332,0,46
1673376845156,2357,object_info_1,200,OK,Thread Group 1-395,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,2357,0,1044
1673376847158,359,get_method,200,OK,Thread Group 1-589,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,359,0,61
1673376847160,358,HTTP Request test,200,OK,Thread Group 1-440,text,true,,195,128,600,600,http://162.55.220.72:5005/first,357,0,59
1673376846193,1325,object_info_1,200,OK,Thread Group 1-369,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1325,0,1051
1673376846933,586,get_method,200,OK,Thread Group 1-358,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,586,0,46
1673376844146,3377,get_method,200,OK,Thread Group 1-141,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,3377,0,3074
1673376846193,1331,get_method,200,OK,Thread Group 1-530,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1331,0,1051
1673376846932,596,get_method,200,OK,Thread Group 1-479,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,596,0,47
1673376846204,1324,get_method,200,OK,Thread Group 1-90,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1324,0,1056
1673376846929,600,HTTP Request test,200,OK,Thread Group 1-100,text,true,,195,128,600,600,http://162.55.220.72:5005/first,600,0,45
1673376847218,314,get_method,200,OK,Thread Group 1-515,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,314,0,42
1673376847218,314,object_info_1,200,OK,Thread Group 1-376,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,314,0,42
1673376846206,1328,get_method,200,OK,Thread Group 1-28,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1328,0,1054
1673376846202,1332,object_info_1,200,OK,Thread Group 1-3,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,1332,0,1058
1673376846203,1332,get_method,200,OK,Thread Group 1-165,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1331,0,1057
1673376847219,322,object_info_1,200,OK,Thread Group 1-294,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,322,0,44
1673376847219,322,HTTP Request test,200,OK,Thread Group 1-331,text,true,,195,128,600,600,http://162.55.220.72:5005/first,322,0,42
1673376847220,323,object_info_1,200,OK,Thread Group 1-80,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,323,0,49
1673376847219,324,get_method,200,OK,Thread Group 1-149,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,324,0,42
1673376847220,324,object_info_1,200,OK,Thread Group 1-2,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,324,0,43
1673376847229,318,object_info_1,200,OK,Thread Group 1-377,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,318,0,45
1673376846233,1314,get_method,200,OK,Thread Group 1-270,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,1314,0,1041
1673376847192,355,object_info_1,200,OK,Thread Group 1-458,text,true,,232,165,600,600,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,355,0,71
1673376847229,322,get_method,200,OK,Thread Group 1-210,text,true,,170,152,600,600,http://162.55.220.72:5005/get_method?age=29&name=Maksym,322,0,45
1673376847219,333,HTTP Request test,200,OK,Thread Group 1-154,text,true,,195,128,600,600,http://162.55.220.72:5005/first,333,0,44
